Ideal pulse shape of 1,2 an 3 photons events.
laser=1540nm (0.8eV)
bias current = 10.5 uA 
temperature = 44mK
 
time	Amp_1ph_0.8eV	Amp_2ph_1.6eV	Amp_3ph_2.4eV
s	V	V	V

6.20161E-5	-3.89915E-4	-4.88177E-4	-1.51597E-4
6.20561E-5	1.43314E-4	5.22947E-6	1.86162E-4
6.20961E-5	2.25343E-5	-1.01684E-4	2.34053E-4
6.21361E-5	4.6142E-5	-3.53977E-5	3.12191E-4
6.21761E-5	-3.76817E-4	-5.00472E-4	-2.34776E-4
6.22161E-5	4.99497E-5	-4.18126E-5	2.46656E-4
6.22561E-5	3.24343E-5	3.99764E-5	2.34053E-4
6.22961E-5	4.90358E-5	-5.62459E-5	2.97068E-4
6.23361E-5	-3.81843E-4	-5.5286E-4	-1.91926E-4
6.23761E-5	1.12396E-4	-1.02753E-4	3.80247E-4
6.24161E-5	6.69426E-6	-1.57814E-4	1.10544E-4
6.24561E-5	-8.53652E-6	-1.73851E-4	-2.0957E-4
6.24961E-5	-4.12457E-4	-6.42667E-4	-4.26341E-4
6.25361E-5	7.84312E-5	-6.37299E-5	-1.13788E-4
6.25761E-5	2.48189E-5	-1.43381E-4	-2.04529E-4
6.26161E-5	1.23296E-5	-1.375E-4	-9.36233E-5
6.26561E-5	-3.83671E-4	-4.59311E-4	-5.19602E-4
6.26961E-5	5.78697E-5	1.05752E-5	9.03795E-5
6.27361E-5	-6.86113E-6	7.63271E-5	1.47619E-5
6.27761E-5	4.44666E-5	9.66407E-5	-1.89406E-4
6.28161E-5	-3.69811E-4	-2.90387E-4	-5.34726E-4
6.28561E-5	2.14681E-5	2.76813E-5	1.55915E-4
6.28961E-5	1.50712E-5	-1.08099E-4	-1.01185E-4
6.29361E-5	3.04543E-5	-9.5804E-5	7.77765E-5
6.29761E-5	-4.615E-4	-4.68933E-4	-1.2387E-4
6.30161E-5	8.89405E-5	-2.57755E-5	2.23236E-5
6.30561E-5	1.43096E-5	-1.84542E-4	1.22413E-5
6.30961E-5	9.89272E-6	-7.44212E-5	-8.60616E-5
6.31361E-5	-3.86717E-4	-4.28306E-4	-4.49026E-4
6.31761E-5	7.61466E-5	5.22715E-5	2.29012E-4
6.32161E-5	5.01887E-6	-9.63385E-5	7.52559E-5
6.32561E-5	3.21297E-5	-2.52409E-5	5.00501E-5
6.32961E-5	-4.33475E-4	-4.21891E-4	-3.83491E-4
6.33361E-5	8.86358E-5	8.00691E-5	7.02148E-5
6.33761E-5	2.7865E-5	-6.31953E-5	1.3575E-4
6.34161E-5	4.10503E-6	-7.12138E-5	6.01324E-5
6.34561E-5	-4.20986E-4	-3.81798E-4	-1.56638E-4
6.34961E-5	2.74081E-5	2.28702E-5	5.76118E-5
6.35361E-5	-5.31627E-5	3.99764E-5	-3.06087E-5
6.35761E-5	-2.59652E-6	5.17369E-5	-5.40282E-6
6.36161E-5	-4.88611E-4	-4.01043E-4	-5.42288E-4
6.36561E-5	-2.14827E-5	1.26042E-4	3.27315E-4
6.36961E-5	-8.66704E-5	5.06678E-5	9.79412E-5
6.37361E-5	-8.6975E-5	9.77098E-5	-6.33763E-5
6.37761E-5	-4.62109E-4	-4.1601E-4	-4.71711E-4
6.38161E-5	6.60943E-5	-2.78905E-6	1.22413E-5
6.38561E-5	-2.01119E-5	7.36775E-6	7.02148E-5
6.38961E-5	-3.51036E-6	-1.09703E-4	-8.85822E-5
6.39361E-5	-3.823E-4	-5.25062E-4	-4.08697E-4
6.39761E-5	6.65512E-5	-7.92323E-5	-7.59792E-5
6.40161E-5	4.35527E-5	-1.91492E-4	-5.07734E-5
6.40561E-5	5.45189E-5	-8.35089E-5	-4.82528E-5
6.40961E-5	-3.90068E-4	-5.30408E-4	-2.499E-4
6.41361E-5	1.45599E-4	4.16034E-6	-4.0691E-5
6.41761E-5	9.51851E-5	-7.60017E-6	4.75295E-5
6.42161E-5	1.38527E-5	-2.57755E-5	-6.33763E-5
6.42561E-5	-3.46812E-4	-4.18149E-4	-4.28861E-4
6.42961E-5	3.5785E-5	4.58567E-5	-3.81704E-5
6.43361E-5	1.27866E-5	-4.18126E-5	-2.05263E-5
6.43761E-5	9.64035E-5	-7.44212E-5	-1.96967E-4
6.44161E-5	-3.52295E-4	-4.95661E-4	-2.70064E-4
6.44561E-5	8.49805E-5	3.08888E-5	2.643E-4
6.44961E-5	5.28435E-5	2.23357E-5	2.31532E-4
6.45361E-5	1.49407E-4	5.01332E-5	-6.08557E-5
6.45761E-5	-4.0804E-4	-2.83972E-4	-3.63326E-4
6.46161E-5	6.16774E-5	1.22835E-4	2.46656E-4
6.46561E-5	-1.53904E-5	1.75245E-5	2.39094E-4
6.46961E-5	1.70512E-5	-7.17484E-5	1.28188E-4
6.47361E-5	-4.02709E-4	-4.37393E-4	-2.34776E-4
6.47761E-5	4.29435E-5	5.86863E-5	2.69341E-4
6.48161E-5	-9.21131E-7	-6.74718E-5	1.68518E-4
6.48561E-5	2.42964E-6	-8.56472E-5	8.28177E-5
6.48961E-5	-3.47421E-4	-5.18113E-4	-1.51597E-4
6.49361E-5	1.65704E-4	-1.08634E-4	-8.60616E-5
6.49761E-5	6.50281E-5	-2.31584E-4	2.18929E-4
6.50161E-5	4.44666E-5	-1.54072E-4	1.22413E-5
6.50561E-5	-3.60672E-4	-5.51256E-4	-4.18779E-4
6.50961E-5	7.1882E-5	-2.14989E-5	7.77765E-5
6.51361E-5	-1.03642E-5	-3.64669E-5	1.28188E-4
6.51761E-5	-7.77498E-6	-1.29482E-4	1.08024E-4
6.52161E-5	-4.52361E-4	-5.17578E-4	-5.0952E-4
6.52561E-5	6.27435E-5	-3.16557E-5	-2.80881E-5
6.52961E-5	3.56327E-5	-1.24671E-4	1.18106E-4
6.53361E-5	-9.21131E-7	-8.56472E-5	2.71862E-4
6.53761E-5	-4.64089E-4	-5.02611E-4	-2.62503E-4
6.54161E-5	3.33481E-5	-1.17187E-4	4.18056E-4
6.54561E-5	-2.19396E-5	-1.61021E-4	3.14712E-4
6.54961E-5	4.93404E-5	-1.26274E-4	-3.61649E-7
6.55361E-5	-3.79101E-4	-5.23993E-4	-1.2135E-4
6.55761E-5	1.00668E-4	-6.1057E-5	1.50874E-4
6.56161E-5	7.49281E-5	-3.05866E-5	1.73559E-4
6.56561E-5	6.06112E-5	-1.73851E-4	4.68467E-4
6.56961E-5	-3.37978E-4	-6.45875E-4	-2.32256E-4
6.57361E-5	1.3113E-4	-1.42311E-4	2.84465E-4
6.57761E-5	9.68605E-5	-1.13979E-4	4.60906E-4
6.58161E-5	4.67512E-5	-1.03822E-4	4.357E-4
6.58561E-5	-3.89306E-4	-5.20786E-4	1.18106E-4
6.58961E-5	1.0341E-4	-6.64027E-5	4.13015E-4
6.59361E-5	4.99497E-5	-7.97669E-5	3.42438E-4
6.59761E-5	1.08066E-5	-2.25448E-6	5.6677E-4
6.60161E-5	-3.71334E-4	-3.99973E-4	3.2406E-5
6.60561E-5	8.39143E-5	2.28702E-5	4.07973E-4
6.60961E-5	1.9945E-5	6.83318E-6	4.60906E-4
6.61361E-5	1.72035E-5	-6.26607E-5	4.30659E-4
6.61761E-5	-4.04689E-4	-5.49118E-4	1.10544E-4
6.62161E-5	9.88405E-5	-1.30016E-4	2.76903E-4
6.62561E-5	9.74041E-6	-2.04321E-4	2.74382E-4
6.62961E-5	3.24343E-5	-1.92561E-4	2.11368E-4
6.63361E-5	-4.15351E-4	-6.73138E-4	-1.54117E-4
6.63761E-5	6.09158E-5	-6.96101E-5	3.80247E-4
6.64161E-5	4.5685E-5	-1.32155E-4	1.71038E-4
6.64561E-5	1.15681E-5	-1.20394E-4	2.94547E-4
6.64961E-5	-3.76817E-4	-5.0368E-4	-1.49076E-4
6.65361E-5	1.39202E-4	-6.69373E-5	2.16409E-4
6.65761E-5	4.55327E-5	-5.51768E-5	1.18106E-4
6.66161E-5	8.74174E-5	3.0912E-6	2.643E-4
6.66561E-5	-3.09801E-4	-4.94057E-4	-1.49076E-4
6.66961E-5	1.33871E-4	-1.34804E-5	2.94547E-4
6.67361E-5	-2.23965E-5	1.48749E-6	2.71862E-4
6.67761E-5	-2.98596E-5	-1.22532E-4	2.01285E-4
6.68161E-5	-4.50381E-4	-5.27735E-4	8.53383E-5
6.68561E-5	1.32435E-5	-2.20335E-5	4.13015E-4
6.68961E-5	1.82041E-6	-2.36395E-4	2.31532E-4
6.69361E-5	4.4162E-5	-1.25205E-4	2.36573E-4
6.69761E-5	-3.88544E-4	-4.91919E-4	-1.99488E-4
6.70161E-5	9.27482E-5	-5.30385E-5	2.23971E-4
6.70561E-5	9.68605E-5	-7.97669E-5	3.87809E-4
6.70961E-5	8.16297E-5	-7.33521E-5	1.65997E-4
6.71361E-5	-3.50315E-4	-4.30444E-4	-2.14612E-4
6.71761E-5	1.24885E-4	1.13747E-4	4.53344E-4
6.72161E-5	1.5985E-5	6.51011E-5	2.98854E-5
6.72561E-5	1.93358E-5	-2.52409E-5	7.77765E-5
6.72961E-5	-3.35998E-4	-4.3472E-4	-2.0705E-4
6.73361E-5	8.72651E-5	-1.06495E-4	1.02982E-4
6.73761E-5	4.35527E-5	-1.44984E-4	-5.40282E-6
6.74161E-5	9.3662E-5	-3.32595E-5	1.13065E-4
6.74561E-5	-3.94637E-4	-4.19218E-4	-3.65847E-4
6.74961E-5	3.7765E-5	9.5037E-5	3.44959E-4
6.75361E-5	-1.07344E-6	-5.99879E-5	2.08847E-4
6.75761E-5	-4.58519E-5	-9.31311E-5	2.01285E-4
6.76161E-5	-4.42309E-4	-5.58206E-4	-1.84364E-4
6.76561E-5	1.61373E-5	-2.63101E-5	2.61779E-4
6.76961E-5	-1.3715E-5	-8.77854E-5	3.80247E-4
6.77361E-5	-2.10258E-5	-9.04583E-5	3.04629E-4
6.77761E-5	-4.04537E-4	-4.30444E-4	-3.33079E-4
6.78161E-5	8.60466E-5	5.22947E-6	1.48353E-4
6.78561E-5	-1.41719E-5	7.90232E-6	2.49176E-4
6.78961E-5	-1.73704E-5	6.51011E-5	2.11368E-4
6.79361E-5	-4.50229E-4	-4.30444E-4	-1.51597E-4
6.79761E-5	1.49189E-5	-1.29459E-5	4.23097E-4
6.80161E-5	2.87789E-5	-2.20893E-4	3.22273E-4
6.80561E-5	1.81173E-5	-4.39508E-5	2.89506E-4
6.80961E-5	-3.43614E-4	-4.97265E-4	2.23971E-4
6.81361E-5	4.91881E-5	-5.14348E-5	4.20576E-4
6.81761E-5	4.03543E-5	-3.96743E-5	3.22273E-4
6.82161E-5	6.24389E-5	-6.05224E-5	8.78589E-5
6.82561E-5	-4.10781E-4	-5.01541E-4	-2.75106E-4
6.82961E-5	7.90405E-5	-7.86978E-5	2.39094E-4
6.83361E-5	1.51579E-6	-4.502E-5	2.08847E-4
6.83761E-5	4.40964E-6	-6.31953E-5	2.16409E-4
6.84161E-5	-4.14437E-4	-4.26167E-4	-2.32256E-4
6.84561E-5	1.2025E-5	1.46356E-4	3.12191E-4
6.84961E-5	1.35481E-5	4.37184E-5	4.23097E-4
6.85361E-5	2.27733E-6	-1.34804E-5	8.28177E-5
6.85761E-5	-4.40481E-4	-3.67365E-4	-2.88224E-6
6.86161E-5	-2.13959E-6	6.72394E-5	4.40741E-4
6.86561E-5	3.85266E-5	-5.62459E-5	3.55041E-4
6.86961E-5	3.73081E-5	6.34974E-5	8.53383E-5
6.87361E-5	-4.41548E-4	-4.76951E-4	-1.74282E-4
6.87761E-5	7.64512E-5	1.91283E-5	8.53383E-5
6.88161E-5	4.67512E-5	6.029E-5	6.51736E-5
6.88561E-5	9.27482E-5	4.69491E-6	7.02148E-5
6.88961E-5	-3.64784E-4	-4.83366E-4	-2.9527E-4
6.89361E-5	1.00973E-4	-6.05224E-5	1.13065E-4
6.89761E-5	6.44189E-5	-1.11841E-4	1.00462E-4
6.90161E-5	1.0874E-4	-1.29482E-4	1.10544E-4
6.90561E-5	-3.13457E-4	-6.38926E-4	-2.72585E-4
6.90961E-5	6.48758E-5	-3.91397E-5	1.38271E-4
6.91361E-5	6.99887E-6	-1.66902E-4	3.12191E-4
6.91761E-5	8.81789E-5	-4.44854E-5	1.98765E-4
6.92161E-5	-3.79101E-4	-4.04785E-4	-3.60806E-4
6.92561E-5	7.73651E-5	4.74604E-5	3.5252E-4
6.92961E-5	2.02497E-5	9.23641E-5	3.65123E-4
6.93361E-5	3.06066E-5	-3.59323E-5	3.04629E-4
6.93761E-5	-3.95246E-4	-4.05319E-4	-1.01185E-4
6.94161E-5	7.41666E-5	3.0912E-6	2.16409E-4
6.94561E-5	3.79174E-5	3.24925E-5	3.87809E-4
6.94961E-5	7.14251E-5	-9.73844E-6	2.44135E-4
6.95361E-5	-3.48792E-4	-5.3415E-4	-2.04529E-4
6.95761E-5	9.15297E-5	-2.25681E-5	2.16409E-4
6.96161E-5	-7.62267E-6	-9.20387E-6	2.31532E-4
6.96561E-5	-3.07735E-5	-8.93891E-5	4.67952E-6
6.96961E-5	-4.19463E-4	-5.1544E-4	-2.12091E-4
6.97361E-5	7.34051E-5	-5.99879E-5	-8.85822E-5
6.97761E-5	-7.79889E-5	-2.68446E-5	-1.0444E-5
6.98161E-5	-1.63042E-5	7.89999E-5	2.41615E-4
6.98561E-5	-4.5358E-4	-4.1708E-4	-2.9275E-4
6.98961E-5	2.95404E-5	1.21765E-4	2.36573E-4
6.99361E-5	6.86835E-5	6.67048E-5	2.08847E-4
6.99761E-5	6.85312E-5	-4.28817E-5	1.33229E-4
7.00161E-5	-3.93723E-4	-4.4755E-4	-2.55675E-5
7.00561E-5	8.07158E-5	-1.45496E-5	2.44135E-4
7.00961E-5	6.32004E-5	-1.07564E-4	1.71038E-4
7.01361E-5	7.05112E-5	-8.832E-5	1.93724E-4
7.01761E-5	-3.4666E-4	-4.4755E-4	-4.89355E-4
7.02161E-5	8.01066E-5	6.88431E-5	8.02971E-5
7.02561E-5	7.82789E-5	-5.99879E-5	2.26491E-4
7.02961E-5	9.97543E-5	-8.29743E-5	4.50089E-5
7.03361E-5	-3.11172E-4	-4.12268E-4	-2.34776E-4
7.03761E-5	1.89311E-4	7.84654E-5	4.33179E-4
7.04161E-5	9.51851E-5	6.99123E-5	1.08024E-4
7.04561E-5	5.16251E-5	1.19627E-4	7.02148E-5
7.04961E-5	-3.64175E-4	-2.241E-4	-1.26391E-4
7.05361E-5	9.7622E-5	2.60219E-4	2.39094E-4
7.05761E-5	5.08635E-5	1.58651E-4	3.57562E-4
7.06161E-5	9.1682E-5	1.18023E-4	2.92026E-4
7.06561E-5	-3.24423E-4	-3.7966E-4	-2.12091E-4
7.06961E-5	9.13774E-5	1.05728E-4	2.36573E-4
7.07361E-5	4.05066E-5	1.59208E-5	2.98854E-5
7.07761E-5	6.27435E-5	1.37826E-5	2.54218E-4
7.08161E-5	-3.81081E-4	-3.02682E-4	2.29012E-4
7.08561E-5	1.25647E-4	1.33526E-4	3.70165E-4
7.08961E-5	4.55327E-5	3.03542E-5	3.5E-4
7.09361E-5	2.2382E-5	1.03056E-4	1.63476E-4
7.09761E-5	-3.60824E-4	-1.46588E-4	-4.01135E-4
7.10161E-5	9.54897E-5	1.3513E-4	-8.60616E-5
7.10561E-5	7.53851E-5	1.11074E-4	-3.28038E-4
7.10961E-5	1.57631E-4	1.57581E-4	-4.0691E-5
7.11361E-5	-3.57778E-4	-3.53466E-4	-4.36423E-4
7.11761E-5	1.2854E-4	1.05194E-4	-1.84364E-4
7.12161E-5	6.77697E-5	5.01332E-5	1.786E-4
7.12561E-5	5.58897E-5	-2.25448E-6	2.01285E-4
7.12961E-5	-3.67831E-4	-3.41171E-4	-3.96094E-4
7.13361E-5	1.10873E-4	1.81637E-4	1.43312E-4
7.13761E-5	7.44712E-5	3.83727E-5	3.99677E-5
7.14161E-5	-5.64267E-6	2.01974E-5	1.13065E-4
7.14561E-5	-3.69506E-4	-2.94663E-4	-1.54117E-4
7.14961E-5	6.33528E-5	1.17489E-4	2.26491E-4
7.15361E-5	1.12635E-5	-2.09644E-5	2.74382E-4
7.15761E-5	7.14251E-5	7.95345E-5	1.71038E-4
7.16161E-5	-3.98292E-4	-3.29945E-4	9.79412E-5
7.16561E-5	1.48493E-4	1.20162E-4	3.72685E-4
7.16961E-5	2.86266E-5	4.0511E-5	2.89506E-4
7.17361E-5	9.89272E-6	9.23641E-5	4.83591E-4
7.17761E-5	-3.56103E-4	-3.97301E-4	-1.91926E-4
7.18161E-5	5.77174E-5	6.56357E-5	3.9537E-4
7.18561E-5	4.64466E-5	4.53221E-5	7.75979E-4
7.18961E-5	4.90358E-5	6.7774E-5	3.80247E-4
7.19361E-5	-3.63718E-4	-2.30515E-4	1.47619E-5
7.19761E-5	5.37574E-5	2.44716E-4	5.61729E-4
7.20161E-5	-4.70704E-5	1.4689E-4	5.46606E-4
7.20561E-5	3.24343E-5	1.42079E-4	4.13015E-4
7.20961E-5	-4.19311E-4	-3.03217E-4	-8.10204E-5
7.21361E-5	1.18727E-5	1.43683E-4	4.70988E-4
7.21761E-5	-4.42421E-6	1.62927E-4	3.42438E-4
7.22161E-5	-7.05258E-5	1.68807E-4	2.44135E-4
7.22561E-5	-4.12761E-4	-3.24065E-4	-8.10204E-5
7.22961E-5	6.76174E-5	1.21231E-4	4.65947E-4
7.23361E-5	1.88789E-5	5.22947E-6	4.00412E-4
7.23761E-5	2.20773E-5	5.97555E-5	4.93673E-4
7.24161E-5	-3.55189E-4	-3.54535E-4	-1.89406E-4
7.24561E-5	5.61943E-5	6.08246E-5	1.71038E-4
7.24961E-5	1.06543E-5	1.10539E-4	3.74471E-5
7.25361E-5	9.09205E-5	7.31197E-5	1.02982E-4
7.25761E-5	-3.60977E-4	-3.80194E-4	-1.11267E-4
7.26161E-5	1.31739E-4	2.31352E-4	2.13888E-4
7.26561E-5	3.86789E-5	1.10005E-4	4.60906E-4
7.26961E-5	-4.42421E-6	1.53305E-4	4.68467E-4
7.27361E-5	-3.78644E-4	-2.81834E-4	2.76903E-4
7.27761E-5	8.49805E-5	2.77325E-4	5.74332E-4
7.28161E-5	7.15118E-6	1.00383E-4	5.46606E-4
7.28561E-5	7.99543E-5	7.1516E-5	6.12141E-4
7.28961E-5	-4.78254E-4	-3.2941E-4	3.49266E-5
7.29361E-5	-3.76273E-5	1.48517E-5	6.72635E-4
7.29761E-5	5.93272E-6	6.4032E-5	6.47429E-4
7.30161E-5	-8.99344E-6	5.28061E-5	4.83591E-4
7.30561E-5	-3.91134E-4	-3.95697E-4	-5.3294E-5
7.30961E-5	8.69605E-5	1.8431E-4	1.96244E-4
7.31361E-5	9.13118E-6	1.57581E-4	3.5E-4
7.31761E-5	6.54851E-5	1.69877E-4	1.53394E-4
7.32161E-5	-4.16264E-4	-2.03252E-4	-1.99488E-4
7.32561E-5	3.2282E-5	2.10504E-4	2.26491E-4
7.32961E-5	-5.79498E-6	2.72514E-4	-3.31293E-5
7.33361E-5	-3.80842E-5	2.00347E-4	1.786E-4
7.33761E-5	-3.61738E-4	-2.50829E-4	-2.32256E-4
7.34161E-5	6.42666E-5	1.55978E-4	2.94547E-4
7.34561E-5	-1.26488E-5	9.45024E-5	5.18879E-4
7.34961E-5	1.81173E-5	1.21231E-4	6.4995E-4
7.35361E-5	-3.79558E-4	-2.94663E-4	7.02148E-5
7.35761E-5	8.33051E-5	1.58116E-4	7.53294E-4
7.36161E-5	2.99973E-5	1.04659E-4	4.357E-4
7.36561E-5	8.69605E-5	1.20696E-4	4.65947E-4
7.36961E-5	-3.10106E-4	-4.28306E-4	2.18929E-4
7.37361E-5	9.51851E-5	5.17369E-5	3.12191E-4
7.37761E-5	6.10681E-5	5.06678E-5	2.76903E-4
7.38161E-5	4.40097E-5	7.89999E-5	2.84465E-4
7.38561E-5	-3.56103E-4	-4.20287E-4	-1.2387E-4
7.38961E-5	1.27779E-4	6.29629E-5	3.87809E-4
7.39361E-5	6.03066E-5	8.54147E-5	1.48353E-4
7.39761E-5	4.49639E-7	1.00406E-5	3.39918E-4
7.40161E-5	-4.67592E-4	-2.64728E-4	2.15894E-6
7.40561E-5	3.6242E-5	3.53234E-4	1.786E-4
7.40961E-5	-4.32627E-5	1.73084E-4	3.85288E-4
7.41361E-5	-1.53036E-6	2.4044E-4	1.33229E-4
7.41761E-5	-3.7438E-4	-2.08598E-4	-4.46505E-4
7.42161E-5	6.30481E-5	9.23641E-5	9.79412E-5
7.42561E-5	6.42666E-5	1.3513E-4	6.01324E-5
7.42961E-5	6.5942E-5	1.45821E-4	1.22413E-5
7.43361E-5	-4.00881E-4	-3.63623E-4	-3.55764E-4
7.43761E-5	8.40666E-5	1.28715E-4	9.03795E-5
7.44161E-5	4.32481E-5	2.47924E-4	2.2145E-4
7.44561E-5	-3.7475E-5	2.46854E-4	2.81944E-4
7.44961E-5	-4.30734E-4	-1.38569E-4	-1.08747E-4
7.45361E-5	2.74081E-5	4.01345E-4	3.70165E-4
7.45761E-5	-3.33627E-5	7.1516E-5	2.61779E-4
7.46161E-5	-1.35627E-5	2.3937E-4	5.71811E-4
7.46561E-5	-4.19006E-4	-2.33723E-4	-4.57322E-5
7.46961E-5	5.36051E-5	1.38872E-4	3.17232E-4
7.47361E-5	-3.01642E-5	1.67204E-4	3.9285E-4
7.47761E-5	-2.04165E-5	1.43148E-4	2.66821E-4
7.48161E-5	-3.79406E-4	-2.72212E-4	-3.56499E-5
7.48561E-5	7.69081E-5	1.30318E-4	3.14712E-4
7.48961E-5	5.54327E-5	1.42079E-4	3.97891E-4
7.49361E-5	7.20343E-5	9.71752E-5	3.24794E-4
7.49761E-5	-3.68135E-4	-5.05818E-4	6.51736E-5
7.50161E-5	1.16356E-4	5.6548E-5	1.40791E-4
7.50561E-5	2.87789E-5	7.57925E-5	2.46656E-4
7.50961E-5	4.15727E-5	-9.2062E-5	2.74382E-4
7.51361E-5	-3.74228E-4	-4.14941E-4	-4.32116E-5
7.51761E-5	2.61897E-5	1.56512E-4	3.42438E-4
7.52161E-5	3.65466E-5	2.34048E-5	2.86985E-4
7.52561E-5	1.13614E-4	9.23641E-5	2.49176E-4
7.52961E-5	-3.88392E-4	-2.64728E-4	-2.44859E-4
7.53361E-5	1.58327E-5	2.73048E-4	-1.0444E-5
7.53761E-5	-2.23965E-5	1.43148E-4	-3.56499E-5
7.54161E-5	-2.90981E-5	1.13212E-4	1.40791E-4
7.54561E-5	-4.65917E-4	-2.64193E-4	-7.09381E-5
7.54961E-5	-1.26488E-5	1.7148E-4	4.02932E-4
7.55361E-5	-4.69181E-5	4.37184E-5	2.39094E-4
7.55761E-5	2.42097E-5	7.84654E-5	2.08847E-4
7.56161E-5	-3.63718E-4	-5.00472E-4	-1.59159E-4
7.56561E-5	1.01887E-4	1.43683E-4	1.47619E-5
7.56961E-5	1.47666E-5	2.21195E-4	1.15585E-4
7.57361E-5	3.89835E-5	1.47959E-4	-1.03706E-4
7.57761E-5	-3.71486E-4	-2.43345E-4	-3.7845E-4
7.58161E-5	5.39097E-5	1.47959E-4	1.9803E-5
7.58561E-5	5.4062E-5	5.54789E-5	1.02982E-4
7.58961E-5	1.15442E-4	-1.13421E-5	1.38271E-4
7.59361E-5	-3.7834E-4	-3.88213E-4	-4.6415E-4
7.59761E-5	1.00668E-4	1.3513E-4	1.68518E-4
7.60161E-5	7.37097E-5	1.21765E-4	4.24883E-5
7.60561E-5	2.26866E-5	1.10005E-4	1.08024E-4
7.60961E-5	-3.73923E-4	-2.50294E-4	9.79412E-5
7.61361E-5	1.03562E-4	1.99812E-4	1.65997E-4
7.61761E-5	-1.73704E-5	1.01986E-4	2.97068E-4
7.62161E-5	2.11635E-5	1.23904E-4	2.44135E-4
7.62561E-5	-3.74837E-4	-3.33687E-4	-2.54941E-4
7.62961E-5	4.84266E-5	1.47425E-4	1.25668E-4
7.63361E-5	-8.2319E-6	1.12678E-4	9.54206E-5
7.63761E-5	-5.49036E-6	2.34048E-5	1.08024E-4
7.64161E-5	-4.63175E-4	-2.35861E-4	-2.22173E-4
7.64561E-5	6.53328E-5	9.45024E-5	5.50913E-5
7.64961E-5	6.45712E-5	1.7843E-4	6.51736E-5
7.65361E-5	1.11112E-5	2.30283E-4	1.02982E-4
7.65761E-5	-3.29449E-4	-1.97372E-4	-3.73408E-4
7.66161E-5	1.127E-4	3.17952E-4	-9.86645E-5
7.66561E-5	6.9902E-5	1.03056E-4	2.44135E-4
7.66961E-5	8.78743E-5	1.36733E-4	2.71862E-4
7.67361E-5	-3.30211E-4	-3.2353E-4	-1.2387E-4
7.67761E-5	1.40573E-4	6.13592E-5	4.05453E-4
7.68161E-5	6.01543E-5	4.10456E-5	9.54206E-5
7.68561E-5	5.84789E-5	-3.7536E-5	2.49176E-4
7.68961E-5	-3.86717E-4	-3.54535E-4	1.22413E-5
7.69361E-5	1.16356E-4	1.98209E-4	2.89506E-4
7.69761E-5	5.58897E-5	3.35616E-5	2.23971E-4
7.70161E-5	1.50712E-5	1.23904E-4	6.76942E-5
7.70561E-5	-3.23357E-4	-2.6847E-4	-3.43161E-4
7.70961E-5	6.25912E-5	1.87517E-4	1.30709E-4
7.71361E-5	4.75127E-5	2.42043E-4	3.29835E-4
7.71761E-5	4.99497E-5	2.28679E-4	2.81944E-4
7.72161E-5	-3.95246E-4	-2.75419E-4	1.13065E-4
7.72561E-5	7.40143E-5	2.67168E-4	3.34876E-4
7.72961E-5	4.25733E-6	9.07604E-5	4.23097E-4
7.73361E-5	-1.53904E-5	1.94467E-4	2.59259E-4
7.73761E-5	-4.0606E-4	-2.97336E-4	-1.91926E-4
7.74161E-5	5.05589E-5	8.00691E-5	3.72685E-4
7.74561E-5	-6.86113E-6	1.34595E-4	4.15535E-4
7.74961E-5	-5.19442E-5	1.07867E-4	3.0967E-4
7.75361E-5	-4.42766E-4	-2.64193E-4	-1.51597E-4
7.75761E-5	5.8022E-5	1.67738E-4	2.86985E-4
7.76161E-5	-7.68823E-7	1.24973E-4	2.13888E-4
7.76561E-5	7.32528E-5	1.06263E-4	3.80247E-4
7.76961E-5	-3.03709E-4	-3.51862E-4	8.78589E-5
7.77361E-5	1.66922E-4	3.94419E-5	7.30608E-4
7.77761E-5	9.53374E-5	6.29629E-5	5.16359E-4
7.78161E-5	9.73174E-5	-7.60017E-6	4.28138E-4
7.78561E-5	-3.04623E-4	-3.86609E-4	2.643E-4
7.78961E-5	1.39354E-4	9.61061E-5	6.12141E-4
7.79361E-5	4.82743E-5	-5.99646E-6	3.55041E-4
7.79761E-5	5.43666E-5	1.45821E-4	4.98714E-4
7.80161E-5	-3.73771E-4	-3.21392E-4	2.01285E-4
7.80561E-5	7.73651E-5	9.8779E-5	5.91976E-4
7.80961E-5	8.93974E-5	1.68273E-4	6.12141E-4
7.81361E-5	5.98497E-5	1.65065E-4	2.97068E-4
7.81761E-5	-3.45746E-4	-1.51399E-4	-7.09381E-5
7.82161E-5	9.70128E-5	3.19021E-4	6.90279E-4
7.82561E-5	5.49758E-5	2.522E-4	5.16359E-4
7.82961E-5	1.12091E-4	1.0359E-4	3.14712E-4
7.83361E-5	-3.69963E-4	-1.98441E-4	-2.499E-4
7.83761E-5	1.7865E-4	2.8374E-4	2.36573E-4
7.84161E-5	9.22912E-5	2.2173E-4	5.13838E-4
7.84561E-5	8.69605E-5	1.0359E-4	5.46606E-4
7.84961E-5	-3.61586E-4	-2.47621E-4	-1.06226E-4
7.85361E-5	7.79743E-5	2.06227E-4	4.13015E-4
7.85761E-5	1.02648E-4	5.38752E-5	5.06276E-4
7.86161E-5	6.60943E-5	1.24438E-4	3.39918E-4
7.86561E-5	-4.27383E-4	-2.28912E-4	-2.80881E-5
7.86961E-5	5.6042E-5	2.18522E-4	3.55041E-4
